,county,year,NO2_annualMean,NO2_hrOver200,NO_annualMean,O3_annualMean,O3_daysOver120,O3_dailyMaxAnnualMean,O3_dailyHourlyMax,O3_daily8HrMax,PM10_annualMean,PM2_5_annualMean,cases_per_100k,deaths_per_100k,Population_density,Fully_vaccinated
3534,SK Leverkusen,2014,2999728,0.0,2970658,4120237,0,6354746,171412,1527138,2141818,"1,38153E+14",6965.62032884903,73.21314175894572,2081.063651658636,0.715
3535,SK Leverkusen,2015,3144177,0.0,3753171,441895,3,6646993,215001,1964346,2109313,"1,34227E+14",6965.62032884903,73.21314175894572,2081.063651658636,0.715
3536,SK Leverkusen,2016,3051356,0.0,3885567,4255162,0,6290484,208323,1528667,1992569,"1,3463E+14",6965.62032884903,73.21314175894572,2081.063651658636,0.715
3537,SK Leverkusen,2017,2931217,0.0,3676619,4393886,0,6610156,202575,186933,2060979,"1,33026E+14",6965.62032884903,73.21314175894572,2081.063651658636,0.715
3538,SK Leverkusen,2018,2783008,0.0,3117997,4930195,1,7621732,222469,2013264,2054023,"1,3016E+14",6965.62032884903,73.21314175894572,2081.063651658636,0.715
3539,SK Leverkusen,2019,2430087,0.0,1082545,4475353,1,730251,208.38,1841575,1487408,"1,26245E+14",6965.62032884903,73.21314175894572,2081.063651658636,0.715
3540,SK Ludwigshafen,2010,3005224,0.0,1146192,3778048,0.281483572391508,"7,37452E+14","1,78802E+13","1,6099E+14",2076226,"1,29272E+14",8086.60326732616,199.3544162218861,2217.665506528429,0.678
3541,SK Ludwigshafen,2011,2713492,0.0,1333203,3936838,0.308203929023023,"7,37873E+13","1,78816E+14","1,61013E+14",223764,"1,28969E+14",8086.60326732616,199.3544162218861,2217.665506528429,0.678
3542,SK Ludwigshafen,2012,2530571,0.0,1125781,4173716,0.460241989366356,"7,40269E+14","1,78891E+14","1,61148E+14",1851816,"1,26774E+13",8086.60326732616,199.3544162218861,2217.665506528429,0.678
3543,SK Ludwigshafen,2013,3099964,0.0,1355317,"4,79625E+14",0.433082890724968,"7,39841E+14","1,78878E+13","1,61124E+14","1,66347E+14",1529423,8086.60326732616,199.3544162218861,2217.665506528429,0.678
3544,SK Ludwigshafen,2014,2607221,0.0,1827485,4312063,0,6886569,1699149,1543681,1972185,1367582,8086.60326732616,199.3544162218861,2217.665506528429,0.678
3545,SK Ludwigshafen,2015,2519989,0.0,174208,4782102,1,747004,2075063,1950273,2068461,"1,24394E+13",8086.60326732616,199.3544162218861,2217.665506528429,0.678
3546,SK Ludwigshafen,2016,2366864,0.0,1796421,4467387,0,7000919,203405,1696445,1959504,"1,24385E+13",8086.60326732616,199.3544162218861,2217.665506528429,0.678
3547,SK Ludwigshafen,2017,220384,0.0,1444266,471258,0,7259066,1992968,170512,1965904,"1,23483E+14",8086.60326732616,199.3544162218861,2217.665506528429,0.678
3548,SK Ludwigshafen,2018,239313,0.0,1290924,5053644,1,7993056,1923904,179961,2157398,"1,21973E+14",8086.60326732616,199.3544162218861,2217.665506528429,0.678
3549,SK Ludwigshafen,2019,2167163,0.0,91021,4787754,0,762705,204.1,190,1929754,"1,1929E+14",8086.60326732616,199.3544162218861,2217.665506528429,0.678
3550,SK Lübeck,2010,1480451,0.0,3336239,5336301,0.0754933444473629,"7,34207E+13","1,787E+13","1,60807E+13",1952233,1438229,3527.0516942635,49.10908703427444,1019.6945649023686,0.725
3551,SK Lübeck,2011,1400377,0.0,2874552,5148793,0.0894747100657085,"7,34427E+14","1,78707E+14","1,60819E+13","1,57673E+14",1515961,3527.0516942635,49.10908703427444,1019.6945649023686,0.725
3552,SK Lübeck,2012,1534436,0.0,2790456,504881,0.141535692668207,"7,35248E+14","1,78733E+13","1,60865E+14",1794417,1168735,3527.0516942635,49.10908703427444,1019.6945649023686,0.725
3553,SK Lübeck,2013,144079,0.0,309664,5314108,0,7618415,160065,1457934,1750312,1175186,3527.0516942635,49.10908703427444,1019.6945649023686,0.725
3554,SK Lübeck,2014,1464549,0.0,1077392,5052427,0,72841,157052,1411823,200104,156892,3527.0516942635,49.10908703427444,1019.6945649023686,0.725
3555,SK Lübeck,2015,1462304,0.0,1127751,5279948,0,7542379,173148,1567353,1734639,1334867,3527.0516942635,49.10908703427444,1019.6945649023686,0.725
3556,SK Lübeck,2016,1551238,0.0,1182143,4997181,0,728457,203276,1628486,1586904,1276685,3527.0516942635,49.10908703427444,1019.6945649023686,0.725
3557,SK Lübeck,2017,1471991,0.0,1043781,5011945,0,7126114,144126,1189222,1630363,1298128,3527.0516942635,49.10908703427444,1019.6945649023686,0.725
3558,SK Lübeck,2018,1461605,0.0,1090349,5714309,2,819931,192609,1722823,1707931,1294518,3527.0516942635,49.10908703427444,1019.6945649023686,0.725
3559,SK Lübeck,2019,1318674,0.0,"7,42403E+13",5550234,0,7850975,187107,1532139,145607,1153265,3527.0516942635,49.10908703427444,1019.6945649023686,0.725
3560,SK Magdeburg,2010,2271508,0.0,5884346,450114,"1,16857E+14","7,51428E+14","1,79244E+14","1,61777E+14","1,78297E+14",1911459,3688.26211430389,72.10264022903192,1175.7850453217084,0.645
3561,SK Magdeburg,2011,2037553,0.0,6121376,4565749,"1,28376E+14","7,53242E+14","1,79302E+14","1,61879E+14","1,79533E+14",183194,3688.26211430389,72.10264022903192,1175.7850453217084,0.645
3562,SK Magdeburg,2012,2048527,0.0,5292699,4491496,"1,3915E+14","7,5494E+14","1,79355E+14","1,61975E+14",2211939,1463765,3688.26211430389,72.10264022903192,1175.7850453217084,0.645
3563,SK Magdeburg,2013,"1,70543E+14",0.0063720316510071,"9,02605E+14",4683221,0,718635,1709955,1561201,2328225,1486599,3688.26211430389,72.10264022903192,1175.7850453217084,0.645
3564,SK Magdeburg,2014,2002114,0.0,6402577,4685988,0,7126434,1841245,1722869,2257994,1916436,3688.26211430389,72.10264022903192,1175.7850453217084,0.645
3565,SK Magdeburg,2015,1857573,0.0,5477339,5063924,1,7541573,197.48,1820064,196258,1607361,3688.26211430389,72.10264022903192,1175.7850453217084,0.645
3566,SK Magdeburg,2016,1982256,0.0,5701491,4777674,0,7097022,1607925,1510028,1965656,163669,3688.26211430389,72.10264022903192,1175.7850453217084,0.645
3567,SK Magdeburg,2017,1891289,0.0,8603581,4733254,0,7129549,140284,1262225,1734049,1328378,3688.26211430389,72.10264022903192,1175.7850453217084,0.645
3568,SK Magdeburg,2018,1962353,0.0,9051635,5404438,0,7931992,182422,1632559,1906853,1394722,3688.26211430389,72.10264022903192,1175.7850453217084,0.645
3569,SK Magdeburg,2019,1663544,0.0,4360155,5261478,0,7730876,188.83,177225,154336,1101581,3688.26211430389,72.10264022903192,1175.7850453217084,0.645
3570,SK Mainz,2010,3436262,0.0,1669164,401032,0.505756869039214,"7,40986E+14","1,78914E+14","1,61189E+14",1968885,159128,5991.07418375759,102.70676068403624,2223.9999692723945,0.678
3571,SK Mainz,2011,3396937,0.0,2392443,3826297,0.532997223232396,"7,41415E+14","1,78928E+14","1,61213E+14",2100419,1709042,5991.07418375759,102.70676068403624,2223.9999692723945,0.678
3572,SK Mainz,2012,3197331,0.0,1873544,4070368,0.677202666050778,"7,43687E+14","1,78999E+14","1,61341E+14",1878076,138638,5991.07418375759,102.70676068403624,2223.9999692723945,0.678
3573,SK Mainz,2013,3144571,0.0,16726,"4,85711E+14",0.681345180397273,"7,43752E+14","1,79002E+14","1,61344E+14","1,70059E+14",1373731,5991.07418375759,102.70676068403624,2223.9999692723945,0.678
3574,SK Mainz,2014,3115567,0.0,2790049,4481876,0,6948902,1686782,1582477,1928826,1270567,5991.07418375759,102.70676068403624,2223.9999692723945,0.678
3575,SK Mainz,2015,3117288,0.0,2736978,485327,1,7382762,259337,221393,1963244,1414749,5991.07418375759,102.70676068403624,2223.9999692723945,0.678
3576,SK Mainz,2016,3016174,0.0,2725053,4272514,0,6852369,2098159,1664469,187952,1262386,5991.07418375759,102.70676068403624,2223.9999692723945,0.678
3577,SK Mainz,2017,2818735,0.0,26711,4546172,0,7010947,1913964,1726812,1906128,1311022,5991.07418375759,102.70676068403624,2223.9999692723945,0.678
3578,SK Mainz,2018,2857394,0.0,2218904,5155489,0,7800601,1813397,1655509,1980046,1400936,5991.07418375759,102.70676068403624,2223.9999692723945,0.678
3579,SK Mainz,2019,2514567,0.0,1517308,4618413,0,7397472,208.21,1757837,176413,1202565,5991.07418375759,102.70676068403624,2223.9999692723945,0.678
3580,SK Mannheim,2010,3195362,0.0,1340985,4060611,"1,16613E+14","7,51389E+14","1,79243E+14","1,61775E+13",2394452,"1,39885E+14",7318.5221538094,109.45334672172699,2135.983562071379,0.662
3581,SK Mannheim,2011,3078376,0.0,1524584,3884437,"1,20465E+14","7,51996E+14","1,79262E+14","1,61809E+14","1,89971E+14","1,39449E+14",7318.5221538094,109.45334672172699,2135.983562071379,0.662
3582,SK Mannheim,2012,3077666,0.0,1312947,4337501,"1,42384E+13","7,55449E+14","1,79371E+14","1,62003E+14",2213393,"1,36284E+14",7318.5221538094,109.45334672172699,2135.983562071379,0.662
3583,SK Mannheim,2013,3067582,0.0,1253067,4371774,0,6858791,223,178125,2109712,"1,34547E+13",7318.5221538094,109.45334672172699,2135.983562071379,0.662
3584,SK Mannheim,2014,"1,88617E+14",0.0073500559965654,"1,15642E+13","5,02364E+13","1,36067E+14","7,54454E+13","1,7934E+14","1,61947E+13","1,84699E+14","1,36233E+14",7318.5221538094,109.45334672172699,2135.983562071379,0.662
3585,SK Mannheim,2015,"1,82557E+14",0.0070221384821099,"1,0901E+14","5,05549E+14","1,49058E+14","7,56501E+13","1,79405E+14","1,62062E+14","1,78929E+13","1,32854E+14",7318.5221538094,109.45334672172699,2135.983562071379,0.662
3586,SK Mannheim,2016,"1,82122E+14",0.0069986272366873,"1,03818E+14","5,01149E+14","1,31111E+14","7,53673E+14","1,79315E+14","1,61903E+13","1,79002E+14","1,3284E+14",7318.5221538094,109.45334672172699,2135.983562071379,0.662
3587,SK Mannheim,2017,"1,75814E+14",0.0066572826163604,"1,0209E+14","5,09658E+12","1,6582E+14","7,59141E+13","1,79488E+14","1,62211E+14","1,77E+14","1,3154E+14",7318.5221538094,109.45334672172699,2135.983562071379,0.662
3588,SK Mannheim,2018,"1,73736E+14",0.0065448285559294,"9,3787E+14","5,1555E+14","1,89856E+14","7,62928E+14","1,79608E+14","1,62424E+14","1,7298E+14","1,29363E+14",7318.5221538094,109.45334672172699,2135.983562071379,0.662
3589,SK Mannheim,2019,"1,6824E+14",0.0062474299504519,"9,42798E+14","5,17881E+14","1,99367E+14","7,64426E+14","1,79655E+14","1,62509E+14","1,67092E+14","1,25496E+14",7318.5221538094,109.45334672172699,2135.983562071379,0.662
3590,SK Memmingen,2010,"1,70237E+14",0.0063554530564061,"1,07386E+14","4,88702E+14",0.803325236379038,"7,45673E+14","1,79062E+14","1,61453E+14","1,67218E+14","1,26267E+14",7545.08566275924,60.86564472497746,635.3676991310618,0.663
3591,SK Memmingen,2011,"1,73732E+13",0.0065445814041482,"1,06371E+14","4,89203E+14",0.823770595052846,"7,45996E+14","1,79072E+13","1,61471E+14","1,67369E+14","1,26362E+14",7545.08566275924,60.86564472497746,635.3676991310618,0.663
3592,SK Memmingen,2012,"1,67168E+14",0.0061893900402415,"9,75641E+14","4,9176E+14",0.928093420944354,"7,47639E+13","1,79124E+14","1,61563E+14","1,6562E+14","1,25342E+13",7545.08566275924,60.86564472497746,635.3676991310618,0.663
3593,SK Memmingen,2013,"1,67144E+14",0.0061881230621633,"9,73086E+14","4,90802E+13",0.889018233601153,"7,47024E+14","1,79105E+13","1,61529E+14","1,64641E+14","1,24732E+14",7545.08566275924,60.86564472497746,635.3676991310618,0.663
3594,SK Memmingen,2014,"1,6796E+13",0.006232248327094,"9,74688E+14","4,90025E+14",0.857328758248016,"7,46524E+14","1,79089E+14","1,61501E+14","1,65182E+14","1,24991E+14",7545.08566275924,60.86564472497746,635.3676991310618,0.663
3595,SK Memmingen,2015,"1,67593E+13",0.0062123979632298,"1,04286E+14","4,91168E+14",0.903949131094084,"7,47259E+14","1,79112E+14","1,61542E+14","1,64238E+14","1,24463E+14",7545.08566275924,60.86564472497746,635.3676991310618,0.663
3596,SK Memmingen,2016,"1,66147E+13",0.0061341406037205,"9,72503E+14","4,89265E+14",0.826328815988646,"7,46036E+14","1,79074E+14","1,61473E+14","1,64174E+14","1,24415E+14",7545.08566275924,60.86564472497746,635.3676991310618,0.663
3597,SK Memmingen,2017,"1,61677E+14",0.0058922755292324,"9,1926E+14","4,95428E+14","1,07771E+14","7,49996E+14","1,79199E+14","1,61696E+14","1,62361E+14","1,23268E+14",7545.08566275924,60.86564472497746,635.3676991310618,0.663
3598,SK Memmingen,2018,"1,64093E+14",0.0060230024314043,"8,99468E+14","4,96535E+13","1,1229E+14","7,50708E+14","1,79221E+14","1,61736E+14","1,64173E+14","1,24477E+13",7545.08566275924,60.86564472497746,635.3676991310618,0.663
3599,SK Memmingen,2019,"1,61269E+14",0.0058701948156631,"9,33517E+13","4,98552E+14","1,20517E+14","7,52004E+14","1,79262E+13","1,61809E+14","1,57679E+14","1,20393E+14",7545.08566275924,60.86564472497746,635.3676991310618,0.663
3600,SK Mönchengladbach,2010,"2,12445E+14",0.0086394754564885,"1,56552E+14",3692957,1,6479702,207.9,199651,2431296,"1,44098E+14",5932.64398359425,95.89278493443474,1520.9590785169494,0.715
3601,SK Mönchengladbach,2011,"2,10497E+14",0.0085340193469813,"1,53084E+14",3613929,0,6439226,177926,1620451,2334536,"1,44251E+14",5932.64398359425,95.89278493443474,1520.9590785169494,0.715
3602,SK Mönchengladbach,2012,"2,03967E+14",0.0081806958435008,"1,32326E+14",3718371,0,6424593,201.85,1744741,2087334,"1,41436E+14",5932.64398359425,95.89278493443474,1520.9590785169494,0.715
3603,SK Mönchengladbach,2013,"2,01289E+14",0.0080357946565992,"1,30934E+14",3902656,0,659406,191477,1582501,"1,9045E+14","1,39461E+14",5932.64398359425,95.89278493443474,1520.9590785169494,0.715
3604,SK Mönchengladbach,2014,"1,98925E+14",0.0079078272691039,"1,23423E+14",4329307,0,6694246,182151,1611609,2236106,"1,40223E+14",5932.64398359425,95.89278493443474,1520.9590785169494,0.715
3605,SK Mönchengladbach,2015,"1,91674E+14",0.0075154826619334,"1,14686E+14",4582324,3,683791,234478,205351,2169722,"1,3642E+14",5932.64398359425,95.89278493443474,1520.9590785169494,0.715
3606,SK Mönchengladbach,2016,"1,95377E+14",0.0077158845996937,"1,14342E+14",4320654,0,6549796,205003,1787085,2213511,"1,37042E+14",5932.64398359425,95.89278493443474,1520.9590785169494,0.715
3607,SK Mönchengladbach,2017,"1,92573E+14",0.0075641510102016,"1,10149E+14",4325084,0,6568562,171255,1542939,2202397,"1,35206E+14",5932.64398359425,95.89278493443474,1520.9590785169494,0.715
3608,SK Mönchengladbach,2018,2666456,0.0,2232703,5154642,2,7819533,216259,195222,2156347,"1,32483E+14",5932.64398359425,95.89278493443474,1520.9590785169494,0.715
3609,SK Mönchengladbach,2019,2310941,0.0,9818831,4879808,2,7572519,226.32,192.49,1893182,1411675,5932.64398359425,95.89278493443474,1520.9590785169494,0.715
3610,SK Mülheim a.d.Ruhr,2010,3320012,0.0,1272189,3485557,"1,20349E+14","7,51978E+14","1,79262E+14","1,61808E+14",2442458,"1,47117E+14",6185.31368292954,141.58587885631374,1873.4964457104966,0.715
3611,SK Mülheim a.d.Ruhr,2011,3117636,0.0,1549001,3474132,"1,24908E+13","7,52696E+14","1,79284E+14","1,61848E+14","2,03693E+14","1,47198E+14",6185.31368292954,141.58587885631374,1873.4964457104966,0.715
3612,SK Mülheim a.d.Ruhr,2012,2963947,0.0,1013556,3555266,"1,36192E+14","7,54474E+14","1,79341E+13","1,61948E+14",2169014,"1,44227E+14",6185.31368292954,141.58587885631374,1873.4964457104966,0.715
3613,SK Mülheim a.d.Ruhr,2013,2890314,0.0,"1,41499E+14",3732815,0,6506616,203529,1654795,2133901,1388333,6185.31368292954,141.58587885631374,1873.4964457104966,0.715
3614,SK Mülheim a.d.Ruhr,2014,3037952,0.0,3627716,4409202,1,66189,168.15,1548417,2372371,15.9,6185.31368292954,141.58587885631374,1873.4964457104966,0.715
3615,SK Mülheim a.d.Ruhr,2015,3064972,0.0,3195495,460908,3,6886003,211033,178835,2235239,1435055,6185.31368292954,141.58587885631374,1873.4964457104966,0.715
3616,SK Mülheim a.d.Ruhr,2016,3105856,0.0,3936127,4449393,0,6532632,185863,160838,221886,1347253,6185.31368292954,141.58587885631374,1873.4964457104966,0.715
3617,SK Mülheim a.d.Ruhr,2017,3033198,0.0,3572259,4483123,0,675296,184324,1713122,25668,1270255,6185.31368292954,141.58587885631374,1873.4964457104966,0.715
3618,SK Mülheim a.d.Ruhr,2018,28277,0.0,370531,5176255,2,7792803,212.86,1976592,2912869,136011,6185.31368292954,141.58587885631374,1873.4964457104966,0.715
3619,SK Mülheim a.d.Ruhr,2019,2440205,0.0,1014075,4783548,4,7549411,222.7,196674,1585931,"1,29391E+14",6185.31368292954,141.58587885631374,1873.4964457104966,0.715
3620,SK München,2010,"1,86131E+14",0.007215556430854,"1,13319E+14","4,95473E+14","1,07954E+14","7,50025E+14","1,792E+14","1,61698E+14","1,7417E+14","1,30481E+14",6946.63762043056,95.21556885422812,4778.511857111082,0.663
3621,SK München,2011,"1,91668E+14",0.0075151390775976,"1,17507E+14","4,95296E+14","1,07234E+14","7,49912E+14","1,79196E+14","1,61691E+14","1,7507E+14","1,31048E+13",6946.63762043056,95.21556885422812,4778.511857111082,0.663
3622,SK München,2012,"1,84179E+14",0.0071098955756081,"1,04286E+13","4,98261E+14","1,19329E+14","7,51817E+14","1,79257E+14","1,61799E+14","1,72792E+14","1,2973E+14",6946.63762043056,95.21556885422812,4778.511857111082,0.663
3623,SK München,2013,"1,82116E+14",0.006998249224542,"1,07451E+14","4,97363E+14","1,15664E+14","7,5124E+14","1,79238E+14","1,61766E+14","1,71154E+14","1,28678E+13",6946.63762043056,95.21556885422812,4778.511857111082,0.663
3624,SK München,2014,"1,83196E+14",0.0070566993199891,"1,05178E+14","4,96013E+14","1,10158E+14","7,50372E+14","1,79211E+14","1,61717E+14","1,71463E+13","1,28845E+14",6946.63762043056,95.21556885422812,4778.511857111082,0.663
3625,SK München,2015,"1,8202E+14",0.0069930547011413,"1,04261E+14","4,99551E+14","1,2459E+14","7,52646E+13","1,79283E+14","1,61845E+14","1,69885E+14","1,27892E+14",6946.63762043056,95.21556885422812,4778.511857111082,0.663
3626,SK München,2016,"1,78493E+14",0.006802213288036,"9,8489E+13","4,97457E+13","1,16047E+14","7,513E+14","1,7924E+14","1,6177E+14","1,68519E+14","1,27064E+14",6946.63762043056,95.21556885422812,4778.511857111082,0.663
3627,SK München,2017,"1,75659E+14",0.0066488690494099,"9,31256E+14","5,03457E+14","1,40525E+14","7,55156E+14","1,79362E+14","1,61987E+14","1,67131E+14","1,26181E+14",6946.63762043056,95.21556885422812,4778.511857111082,0.663
3628,SK München,2018,"1,78738E+13",0.0068154797018896,"9,02523E+13","5,03746E+14","1,41705E+14","7,55342E+14","1,79368E+14","1,61997E+14","1,69643E+13","1,27832E+14",6946.63762043056,95.21556885422812,4778.511857111082,0.663
3629,SK München,2019,"1,73799E+14",0.0065482088985364,"9,0691E+14","5,06715E+13","1,53817E+14","7,5725E+13","1,79428E+14","1,62105E+14","1,61412E+14","1,22724E+14",6946.63762043056,95.21556885422812,4778.511857111082,0.663
3630,SK Münster,2010,2380944,0.0,6067029,4084264,"1,18575E+14","7,51698E+14","1,79253E+14","1,61792E+14",2053885,"1,42698E+14",3548.32286672377,42.983157555396126,1042.905465363374,0.715
3631,SK Münster,2011,2355329,0.0,9246936,404045,"1,20739E+14","7,52039E+14","1,79264E+14","1,61811E+14",2269387,"1,44044E+14",3548.32286672377,42.983157555396126,1042.905465363374,0.715
3632,SK Münster,2012,2263215,0.0,6610966,3951285,"1,36754E+14","7,54562E+14","1,79343E+14","1,61953E+13",2117321,"1,40441E+14",3548.32286672377,42.983157555396126,1042.905465363374,0.715
3633,SK Münster,2013,20969,0.0,"1,15953E+14",4308749,0,7030029,177858,1651266,"1,87848E+14",1353333,3548.32286672377,42.983157555396126,1042.905465363374,0.715
3634,SK Münster,2014,2470501,0.0,2598381,4507413,1,6818243,168509,1483388,2320213,1584254,3548.32286672377,42.983157555396126,1042.905465363374,0.715
3635,SK Münster,2015,2489749,0.0,2911327,4959275,4,7188184,240.54,2049709,2225682,1356369,3548.32286672377,42.983157555396126,1042.905465363374,0.715
3636,SK Münster,2016,2590815,0.0,3278871,4686876,0,6915783,192889,1662907,2132659,1361264,3548.32286672377,42.983157555396126,1042.905465363374,0.715
3637,SK Münster,2017,2519504,0.0,254591,4691813,0,6997499,194646,176041,2236165,130811,3548.32286672377,42.983157555396126,1042.905465363374,0.715
3638,SK Münster,2018,2407547,0.0,2687942,5446197,2,8020424,218049,1912495,2230437,136779,3548.32286672377,42.983157555396126,1042.905465363374,0.715
3639,SK Münster,2019,1909591,0.0,7273652,507677,1,7702304,215.73,1986763,1753345,"1,27666E+13",3548.32286672377,42.983157555396126,1042.905465363374,0.715
3640,SK Neumünster,2010,"1,73075E+13",0.0065090507773677,"9,30373E+14","5,04307E+14","1,43991E+14","7,55702E+14","1,79379E+14","1,62017E+14","1,74207E+14","1,29592E+14",3515.42456667292,31.287153494775048,1119.082512517764,0.725
3641,SK Neumünster,2011,"1,73489E+14",0.0065314594656866,"9,05213E+14","5,05309E+14","1,48079E+14","7,56346E+14","1,794E+14","1,62054E+14","1,80061E+13","1,32605E+14",3515.42456667292,31.287153494775048,1119.082512517764,0.725
3642,SK Neumünster,2012,"1,69866E+14",0.0063354034101585,"8,53138E+13","5,07388E+14","1,56562E+14","7,57683E+14","1,79442E+14","1,62129E+14","1,74038E+14","1,29184E+14",3515.42456667292,31.287153494775048,1119.082512517764,0.725
3643,SK Neumünster,2013,"1,66615E+13",0.006159487276318,"8,29943E+14","5,12765E+14","1,78494E+14","7,61138E+14","1,79551E+14","1,62324E+14","1,70882E+14","1,27441E+12",3515.42456667292,31.287153494775048,1119.082512517764,0.725
3644,SK Neumünster,2014,"1,67209E+14",0.0061916445848053,"8,45306E+14","5,09649E+14","1,65786E+14","7,59136E+14","1,79488E+14","1,62211E+14","1,75022E+14","1,29887E+14",3515.42456667292,31.287153494775048,1119.082512517764,0.725
3645,SK Neumünster,2015,"1,63715E+14",0.0060025671416581,"8,25781E+14","5,12E+14","1,75376E+14","7,60647E+14","1,79536E+14","1,62296E+14","1,72247E+14","1,27823E+14",3515.42456667292,31.287153494775048,1119.082512517764,0.725
3646,SK Neumünster,2016,"1,68296E+14",0.0062504447685825,"8,59559E+14","5,06317E+14","1,5219E+14","7,56994E+14","1,7942E+14","1,6209E+14","1,69892E+13","1,26867E+14",3515.42456667292,31.287153494775048,1119.082512517764,0.725
3647,SK Neumünster,2017,"1,6333E+14",0.0059817373629812,"8,17453E+14","5,13479E+14","1,81407E+13","7,61597E+14","1,79566E+14","1,62349E+14","1,70601E+14","1,26929E+14",3515.42456667292,31.287153494775048,1119.082512517764,0.725
3648,SK Neumünster,2018,"1,59743E+14",0.0057876429121162,"7,86146E+14","5,18052E+14","2,00063E+14","7,64536E+14","1,79659E+14","1,62515E+14","1,67451E+13","1,25522E+14",3515.42456667292,31.287153494775048,1119.082512517764,0.725
3649,SK Neumünster,2019,"1,60008E+13",0.0058019407727366,"8,11624E+14","5,19946E+14","2,07791E+14","7,65754E+14","1,79697E+14","1,62584E+14","1,67115E+14","1,24813E+14",3515.42456667292,31.287153494775048,1119.082512517764,0.725
3650,SK Neustadt a.d.Weinstraße,2010,"1,79002E+14",0.0068297812914667,"9,19952E+14","5,12353E+13","1,76813E+14","7,60873E+14","1,79543E+13","1,62309E+14","1,76372E+14","1,31538E+14",4821.2208756988,82.54230293025176,454.6473128367571,0.678
3651,SK Neustadt a.d.Weinstraße,2011,"1,78773E+14",0.0068173858058019,"9,28084E+13","5,16096E+14","1,92084E+14","7,63279E+13","1,79619E+14","1,62444E+13","1,77816E+14","1,323E+14",4821.2208756988,82.54230293025176,454.6473128367571,0.678
3652,SK Neustadt a.d.Weinstraße,2012,"1,74155E+14",0.0065674971438582,"8,6042E+14","5,195E+13","2,05969E+14","7,65466E+14","1,79688E+14","1,62567E+14","1,76342E+14","1,31457E+14",4821.2208756988,82.54230293025176,454.6473128367571,0.678
3653,SK Neustadt a.d.Weinstraße,2013,"1,72968E+14",0.0065032775719194,"8,61477E+14","5,16332E+14","1,93046E+14","7,63431E+14","1,79624E+14","1,62453E+13","1,73533E+14","1,2985E+14",4821.2208756988,82.54230293025176,454.6473128367571,0.678
3654,SK Neustadt a.d.Weinstraße,2014,"1,76328E+13",0.0066850650781613,"8,86911E+14","5,15802E+13","1,90884E+14","7,6309E+14","1,79613E+14","1,62434E+14","1,76548E+14","1,316E+14",4821.2208756988,82.54230293025176,454.6473128367571,0.678
3655,SK Neustadt a.d.Weinstraße,2015,"1,74317E+14",0.0065762788368827,"8,83456E+14","5,1961E+14","2,06419E+14","7,65537E+13","1,7969E+14","1,62571E+14","1,7257E+13","1,29161E+14",4821.2208756988,82.54230293025176,454.6473128367571,0.678
3656,SK Neustadt a.d.Weinstraße,2016,"1,71405E+14",0.0064186750890681,"8,62545E+14","5,16766E+14","1,94815E+14","7,63709E+14","1,79632E+14","1,62468E+14","1,71128E+14","1,28305E+14",4821.2208756988,82.54230293025176,454.6473128367571,0.678
3657,SK Neustadt a.d.Weinstraße,2017,"1,6804E+14",0.0062366138080287,"8,38383E+14","5,22804E+14","2,19449E+13","7,6759E+14","1,79755E+14","1,62687E+14","1,7167E+14","1,28455E+14",4821.2208756988,82.54230293025176,454.6473128367571,0.678
3658,SK Neustadt a.d.Weinstraße,2018,"1,66441E+14",0.0061500647230609,"8,20208E+14","5,27772E+14","2,39715E+14","7,70783E+14","1,79856E+14","1,62867E+14","1,73549E+14","1,29852E+14",4821.2208756988,82.54230293025176,454.6473128367571,0.678
3659,SK Neustadt a.d.Weinstraße,2019,"1,64221E+14",0.0060299312665494,"8,25689E+14","5,30307E+13","2,50053E+14","7,72412E+14","1,79908E+14","1,62959E+14","1,65591E+14","1,24799E+14",4821.2208756988,82.54230293025176,454.6473128367571,0.678
3660,SK Nürnberg,2010,"1,5816E+14",0.0057019514871891,"9,51182E+14","4,79219E+14",0.416481982808154,"7,39579E+14","1,7887E+14","1,61109E+14","1,63227E+14",1770582,8910.02302426762,194.16421132669825,2747.527107371238,0.663
3661,SK Nürnberg,2011,"1,57591E+14",0.0056711768411575,"9,35489E+14","4,81851E+14",0.52385160711809,"7,41271E+13","1,78923E+14","1,61205E+14","1,63498E+14",1667876,8910.02302426762,194.16421132669825,2747.527107371238,0.663
3662,SK Nürnberg,2012,2877902,0.0,1193958,4068387,0.618234486921583,"7,42758E+14","1,7897E+14","1,61288E+14","1,61923E+14",1440336,8910.02302426762,194.16421132669825,2747.527107371238,0.663
3663,SK Nürnberg,2013,"1,53229E+14",0.0054351141967319,1095511,"4,82432E+14",0.547583544027859,"7,41644E+14","1,78935E+14","1,61226E+14","1,60311E+11",1455082,8910.02302426762,194.16421132669825,2747.527107371238,0.663
3664,SK Nürnberg,2014,281385,0.0,1493699,3809947,0,6450427,205.54,1653638,"1,62152E+14",1358035,8910.02302426762,194.16421132669825,2747.527107371238,0.663
3665,SK Nürnberg,2015,2931521,0.0,1560804,4111606,0,6922619,190.11,1793113,"1,59603E+14",1352913,8910.02302426762,194.16421132669825,2747.527107371238,0.663
3666,SK Nürnberg,2016,2784498,0.0,151942,3972985,0,6523796,152.77,139.1,"1,59042E+14",1316755,8910.02302426762,194.16421132669825,2747.527107371238,0.663
